Collection ID,Image Link,Phylum (门),Order (目),Family (科),Genus (属),Scientific Name,Chinese Name,Identified By,Date Identified,Collector,Collection Number,Collection Date,Collection Location,Altitude,Habitat,Phenology
e9699f0c,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836756,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,何叶祺,5252,19590724.0,中国 甘肃省,2000,山坡草地水沟旁,有花无果
e969a727,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836742,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,"何铸,周子林",14309,19520000.0,中国 四川省,,,有花无果
e9699c63,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836762,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,"刘林翰,何观州",16243,19631013.0,中国 湖南省,1150,山地灌丛草丛,有花无果
e969a9d6,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836738,维管植物门,菊目,菊科,蓝刺头属,Echinops ritro Linn.,硬叶蓝刺头,陈艺林,20090303.0,杨主珍,231,19580731.0,中国 新疆维吾尔自治区,,平坦,有花无果
e969a839,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836741,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,,12997,19760717.0,中国 四川省,2100,向阳山坡,有花无果
e969a35e,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836748,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,罗毅波,2189,,中国 湖南省,1000,路旁,有花无果
e969aa60,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836735,维管植物门,菊目,菊科,飞廉属,Carduus acanthoides Urv.,节毛飞廉,陈艺林,20090303.0,太白队,55018,19550610.0,中国 陕西省,1500,山坡,有花无果
e9698d5f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836791,维管植物门,菊目,菊科,蓟属,Cirsium arvense Scop.,丝路蓟,陈艺林,20090304.0,,0277,19580723.0,中国 甘肃省,1260.0,河漫滩,有花无果
e9699096,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836784,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,叶居新,432,19600910.0,中国 吉林省,,草地,有花无果
e9698f89,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836785,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,叶居新,432,19600910.0,中国 吉林省,,草地,有花无果
e969900f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836786,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,叶居新,432,19600910.0,中国 吉林省,,草地,有花无果
e96992c2,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836780,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,"崔顺昌,鞠维江",504,19650508.0,中国 辽宁省,,阳处山坡,有花无果
e9699459,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836776,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,承德队,548,19710829.0,中国 河北省,,石阴下,有花无果
e96991b1,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836781,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,"崔顺昌,鞠维江",571,19650511.0,中国 辽宁省,,阳处山坡,有花无果
e969967d,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836774,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,标本室,560,19550422.0,中国 北京市,,墻边,有花无果
e9698f00,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836788,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,祝廷成,130,,中国 吉林省,,,有花无果
e9698dee,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836789,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,王薇等,1459,19590909.0,中国 辽宁省,,山坡灌丛间,有花无果
e96993d1,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836779,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,王薇等,1281,19590901.0,中国 辽宁省,,山坡上,有花无果
e9699569,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836775,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,"曹子余,哈米提,金健全",7,19850905.0,中国 北京市,,山坡,有花无果
e9699239,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836782,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,何叶祺,3017,19590606.0,中国 内蒙古自治区,2100.0,山沟坡上,有花无果
e9698e77,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836787,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,叶居新,432,19600910.0,中国 吉林省,,草地,有花无果
e96999b1,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836767,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,胡忠辉,676,20011005.0,中国 湖南省,550.0,山坡山地红壤,有花有果
e96998a4,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836768,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,,10856,19590820.0,中国 河南省,,,有花有果
e9699122,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836783,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,何叶祺,5896,19590603.0,中国 内蒙古自治区,2100.0,沟口滩地,有花无果
47a0ce24,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836766,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,李泽棠,1714,19540000.0,中国 湖南省,,,无花有果
e9699b46,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836763,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,肖穴庚,4253,19580910.0,中国 湖南省,640.0,向阳西坡杂草中红壤,有花无果
e9699794,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836770,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,承德队,370,19710723.0,中国 河北省,,,有花有果
e969981c,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836771,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,承德队,370,19710723.0,中国 河北省,,,有花有果
e96995f1,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836773,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,标本室,633,19550512.0,中国 北京市,,山坡,有花有果
e969992a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836769,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,植物资源考察队,D1139,19840828.0,中国 河南省,,,有花有果
e96994e1,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836777,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,承德队,548,19710829.0,中国 河北省,,石阴下,有花无果
e9699349,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836778,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,植物资源考察队,D1139,19840828.0,中国 河南省,,,有花无果
e969970b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836772,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,医学院队,50712,19590912.0,中国 河南省,700.0,山地阳处山谷,有花有果
e9699a38,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836765,维管植物门,菊目,菊科,大丁草属,Leibnitzia anandria (Linn.) Nakai,大丁草,陈艺林,20090302.0,刘林翰,10042,19581013.0,中国 湖南省,650.0,山地,无花有果
e9698c4d,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836792,维管植物门,菊目,菊科,蓟属,Cirsium arvense Scop.,丝路蓟,陈艺林,20090304.0,新疆采集队,206,19780603.0,中国 新疆维吾尔自治区,530.0,旱田中,有花无果
e9697d32,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836821,维管植物门,菊目,菊科,泽兰属,Eupatorium japonicum C.P.Thunberg ex A.Murray,白头婆,陈艺林,20090223.0,贺贤育,25407,19570715.0,中国 浙江省,,东北山坡地边路旁,有花无果
e9697ca9,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836820,维管植物门,菊目,菊科,泽兰属,Eupatorium japonicum C.P.Thunberg ex A.Murray,白头婆,陈艺林,20090223.0,岳俊三等,1589,19620710.0,中国 江西省,800.0,山坡草丛,有花无果
e9697ed1,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836818,维管植物门,菊目,菊科,蓟属,Cirsium arvense Scop.,丝路蓟,陈艺林,20090304.0,杨屹,88-047,19890727.0,中国 新疆维吾尔自治区,500.0,田埂,有花无果
e96987f8,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836801,维管植物门,菊目,菊科,蓟属,Cirsium arvense Scop.,丝路蓟,陈艺林,20090304.0,周太炎等,652052,19650729.0,中国 新疆维吾尔自治区,640.0,小湖边,有花有果
e9698074,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836815,维管植物门,菊目,菊科,蓟属,Cirsium arvense Scop.,丝路蓟,陈艺林,20090304.0,西植新疆队,2726,19780824.0,中国 新疆维吾尔自治区,1430.0,路旁,有花无果
e96983a8,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836807,维管植物门,菊目,菊科,蓟属,Cirsium japonicum DC.,蓟,陈艺林,20090304.0,周沛椿,02218,19590507.0,中国 广西壮族自治区,,山地山腰路旁草丛,有花无果
e9697b99,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836824,维管植物门,菊目,菊科,泽兰属,Eupatorium japonicum C.P.Thunberg ex A.Murray,白头婆,陈艺林,20090223.0,"聂敏祥,陈世隆",07686,19630830.0,中国 江西省,1024.0,草丛中,有花无果
e9698297,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836809,维管植物门,菊目,菊科,蓟属,Cirsium japonicum DC.,蓟,陈艺林,20090304.0,,13282,19760729.0,中国 四川省,3800.0,草丛中路边,有花无果
e96984bb,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836806,维管植物门,菊目,菊科,蓟属,Cirsium japonicum DC.,蓟,陈艺林,20090304.0,植物资源考察队,D0711,19840706.0,中国 河南省,,,有花无果
e96986e7,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836803,维管植物门,菊目,菊科,蓟属,Cirsium japonicum DC.,蓟,陈艺林,20090304.0,刘正宇,17464,19960610.0,中国 重庆市,1400.0,路旁,有花无果
e9698432,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836808,维管植物门,菊目,菊科,蓟属,Cirsium japonicum DC.,蓟,陈艺林,20090304.0,,12801,19760630.0,中国 四川省,2550.0,沟边,有花无果
e969876f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836800,维管植物门,菊目,菊科,蓟属,Cirsium arvense Scop.,丝路蓟,陈艺林,20090304.0,周太炎等,651137,19650721.0,中国 新疆维吾尔自治区,900.0,东地小沟边,有花无果
e9698a1c,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836795,维管植物门,菊目,菊科,蓟属,Cirsium pendulum Fisch. ex DC.,烟管蓟,陈艺林,20090304.0,廉永善等,96165,19960802.0,中国 陕西省,1450.0,山坡,有花无果
e96985d6,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836805,维管植物门,菊目,菊科,蓟属,Cirsium japonicum DC.,蓟,陈艺林,20090304.0,普查标本,20432,19590000.0,中国 河南省,,,有花无果
e9698882,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836799,维管植物门,菊目,菊科,蓟属,Cirsium japonicum DC.,蓟,陈艺林,20090304.0,"安明态,吴华丽",5095,20030528.0,中国 贵州省,1300.0,山坡灌丛,有花无果
e9697f61,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836816,维管植物门,菊目,菊科,蓟属,Cirsium arvense Scop.,丝路蓟,陈艺林,20090304.0,西植新疆队,274,19780607.0,中国 新疆维吾尔自治区,800.0,戈壁,有花无果
e969865f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836802,维管植物门,菊目,菊科,蓟属,Cirsium lineare Sch.,线叶蓟,陈艺林,20090304.0,,1442,19580000.0,中国 浙江省,,,有花无果
e969890b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836797,维管植物门,菊目,菊科,蓟属,Cirsium japonicum DC.,蓟,陈艺林,20090304.0,,A42,19600417.0,中国 福建省,320.0,,有花无果
e9698b33,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836793,维管植物门,菊目,菊科,蓟属,Cirsium pendulum Fisch. ex DC.,烟管蓟,陈艺林,20090304.0,北师大,964076,19980818.0,中国 北京市,1100.0,沟边草丛,有花无果
e9698547,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836804,维管植物门,菊目,菊科,蓟属,Cirsium japonicum DC.,蓟,陈艺林,20090304.0,Shiu Ying Hu,11945,19720514.0,中国 香港,1400.0,,有花无果
e9697dba,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836819,维管植物门,菊目,菊科,泽兰属,Eupatorium japonicum C.P.Thunberg ex A.Murray,白头婆,陈艺林,20090223.0,杨志斌等,1189,19640719.0,中国 江西省,,,有花无果
e9697c21,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836822,维管植物门,菊目,菊科,泽兰属,Eupatorium japonicum C.P.Thunberg ex A.Murray,白头婆,陈艺林,20090223.0,岳俊三等,2173,19621006.0,中国 江西省,,农舍附近栽培,有花无果
e9697e43,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836817,维管植物门,菊目,菊科,蓟属,Cirsium arvense Scop.,丝路蓟,陈艺林,20090304.0,王庆瑞等,3780,19650821.0,中国 新疆维吾尔自治区,2100.0,阳面山沟上洪积扇子荒漠草原,有花无果
e9696b6c,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836852,维管植物门,菊目,菊科,泽兰属,Eupatorium chinense Linn.,多须公,陈艺林,20090223.0,,1236,19580926.0,中国 浙江省,,寺后平地草中阴湿,有花无果
e9696e99,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836846,维管植物门,菊目,菊科,泽兰属,Eupatorium japonicum C.P.Thunberg ex A.Murray,白头婆,陈艺林,20090223.0,贺贤育,22465,,中国 浙江省,,,有花无果
e9696f27,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836847,维管植物门,菊目,菊科,泽兰属,Eupatorium japonicum C.P.Thunberg ex A.Murray,白头婆,陈艺林,20090223.0,贺贤育,22387,19570627.0,中国 浙江省,,山坡林下,有花无果
e9696c7c,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836851,维管植物门,菊目,菊科,泽兰属,Eupatorium chinense Linn.,多须公,陈艺林,20090223.0,章绍尧,1087,19580000.0,中国 浙江省,,,有花无果
e9696d8a,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836850,维管植物门,菊目,菊科,泽兰属,Eupatorium chinense Linn.,多须公,陈艺林,20090223.0,"方文哲,刘守炉,盛国英",129,19631020.0,中国 江苏省,,山坡高草丛中,有花无果
e96970c9,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836844,维管植物门,菊目,菊科,泽兰属,Eupatorium japonicum C.P.Thunberg ex A.Murray,白头婆,陈艺林,20090223.0,贺贤育,24981,19570721.0,中国 浙江省,,东南林下丘陵,有花无果
e9696fb6,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836845,维管植物门,菊目,菊科,泽兰属,Eupatorium japonicum C.P.Thunberg ex A.Murray,白头婆,陈艺林,20090223.0,浙江植物资源普查队,26138,19580528.0,中国 浙江省,860.0,西北山坡林下,有花无果
e9697040,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836843,维管植物门,菊目,菊科,泽兰属,Eupatorium japonicum C.P.Thunberg ex A.Murray,白头婆,陈艺林,20090223.0,,1356,19580731.0,中国 浙江省,,坡地路边东坡,有花无果
e96971da,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836840,维管植物门,菊目,菊科,泽兰属,Eupatorium japonicum C.P.Thunberg ex A.Murray,白头婆,陈艺林,20090223.0,采集组,1259,19860928.0,中国 湖南省,1350.0,山谷山阳坡山阴坡,有花无果
e9697970,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836826,维管植物门,菊目,菊科,泽兰属,Eupatorium japonicum C.P.Thunberg ex A.Murray,白头婆,陈艺林,20090223.0,赖书坤,6207,19581107.0,中国 江西省,,砂壤山坡,有花无果
e96975b2,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836834,维管植物门,菊目,菊科,泽兰属,Eupatorium lindleyanum DC.,林泽兰,陈艺林,20090223.0,,23679,19570623.0,中国 浙江省,,山谷溪边林下之草中,有花无果
e96976c5,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836833,维管植物门,菊目,菊科,下田菊属,Adenostemma lavenia Kuntze,下田菊,陈艺林,20090223.0,岳俊三等,2213,19620904.0,中国 江西省,,路边林下,有花无果
e9696bf4,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836853,维管植物门,菊目,菊科,泽兰属,Eupatorium chinense Linn.,多须公,陈艺林,20090223.0,谭策铭,95293,19950708.0,中国 江西省,40.0,山坡马尾松林下,有花无果
e9697a89,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836825,维管植物门,菊目,菊科,泽兰属,Eupatorium japonicum C.P.Thunberg ex A.Murray,白头婆,陈艺林,20090223.0,"刘守炉,姚淦,王希藻",1117,19630508.0,中国 江西省,,山坡路旁,有花无果
e9696e12,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836848,维管植物门,菊目,菊科,泽兰属,Eupatorium chinense Linn.,多须公,陈艺林,20090223.0,方文哲等,72,19600813.0,中国 江苏省,150.0,高草杂丛中,有花无果
e96972ee,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836839,维管植物门,菊目,菊科,泽兰属,Eupatorium lindleyanum DC.,林泽兰,陈艺林,20090223.0,,4-2826,19590826.0,中国 河北省,160.0,阳处,有花无果
e9697860,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836830,维管植物门,菊目,菊科,泽兰属,Eupatorium chinense Linn.,多须公,陈艺林,20090223.0,何叶祺,1802,19581108.0,中国 四川省,900.0,山坡,有花无果
e9697b10,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836823,维管植物门,菊目,菊科,泽兰属,Eupatorium japonicum C.P.Thunberg ex A.Murray,白头婆,陈艺林,20090223.0,赖书坤,03733,19630924.0,中国 江西省,800.0,山地红壤路旁草地,有花无果
e96977d8,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836829,维管植物门,菊目,菊科,泽兰属,Eupatorium chinense Linn.,多须公,陈艺林,20090223.0,,1087,19590427.0,中国 安徽省,,山坡林下灌丛中,有花无果
e9696d04,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836849,维管植物门,菊目,菊科,泽兰属,Eupatorium chinense Linn.,多须公,陈艺林,20090223.0,H.Migo,s.n.,19401021.0,中国 江苏省,,,有花无果
e96978e8,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836828,维管植物门,菊目,菊科,泽兰属,Eupatorium japonicum C.P.Thunberg ex A.Murray,白头婆,陈艺林,20090223.0,"聂敏祥,赖书坤",2670,19580529.0,中国 江西省,,红壤山坡上较阴湿路边,有花无果
e9697497,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836835,维管植物门,菊目,菊科,泽兰属,Eupatorium lindleyanum DC.,林泽兰,陈艺林,20090223.0,,4-2826,19590826.0,中国 河北省,160.0,阳处,有花无果
e9697150,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836842,维管植物门,菊目,菊科,泽兰属,Eupatorium japonicum C.P.Thunberg ex A.Murray,白头婆,陈艺林,20090223.0,谭沛祥,59296,19580909.0,中国 广东省,600.0,山地路旁山谷灌丛,有花无果
e96979fb,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836827,维管植物门,菊目,菊科,泽兰属,Eupatorium japonicum C.P.Thunberg ex A.Murray,白头婆,陈艺林,20090223.0,岳俊三等,4743,19631018.0,中国 江西省,730.0,山坡路旁,有花无果
e96973fe,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836838,维管植物门,菊目,菊科,泽兰属,Eupatorium lindleyanum DC.,林泽兰,陈艺林,20090223.0,方文哲等,74,19600814.0,中国 江苏省,150.0,山下杂草丛中,有花无果
e969763b,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836832,维管植物门,菊目,菊科,泽兰属,Eupatorium heterophyllum DC.,异叶泽兰,陈艺林,20090223.0,S.Y.Hu & Paul But,23562,20011126.0,中国 香港,,,有花无果
e9697376,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836837,维管植物门,菊目,菊科,泽兰属,Eupatorium lindleyanum DC.,林泽兰,陈艺林,20090223.0,赖书坤,3279,19630828.0,中国 江西省,600.0,山地红黄壤山坡阴处草地,有花无果
e9697263,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836841,维管植物门,菊目,菊科,泽兰属,Eupatorium japonicum C.P.Thunberg ex A.Murray,白头婆,陈艺林,20090223.0,戴天伦,102566,19580911.0,中国 重庆市,1650.0,生于灌木林中,有花无果
e9697529,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836836,维管植物门,菊目,菊科,泽兰属,Eupatorium lindleyanum DC.,林泽兰,陈艺林,20090223.0,牡丹江队,970,19590000.0,中国 黑龙江省,,,有花无果
e9695bd2,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836883,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,贺士元,18735,19780528.0,中国 河北省,8500.0,山坡,有花无果
e9695b49,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836882,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,王文采,362,19500530.0,中国 北京市,1500.0,山地草原,有花无果
e9695abf,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836884,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,植考队,83-82,19830702.0,中国 内蒙古自治区,550.0,阳坡灌丛,有花无果
e96962c9,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836868,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,刘林翰,1587,19580509.0,中国 湖南省,,山地普遍散生,有花无果
e9695ce4,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836879,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,张珍万,2784,19640521.0,中国 甘肃省,,草坡,有花无果
e9695e80,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836876,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,张志英,15863,19630510.0,中国 陕西省,1420.0,山坡路旁,有花无果
e969657d,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836864,维管植物门,菊目,菊科,泽兰属,Eupatorium fortunei Turcz.,佩兰,陈艺林,20090223.0,,50126,19590910.0,中国 河南省,,,有花无果
e9695f0f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836877,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,郭本兆,9182,19710617.0,中国 青海省,,,有花无果
e9696134,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836871,维管植物门,菊目,菊科,狗舌草属,Tephroseris kirilowii (DC.) J.Holub,,陈艺林,20090223.0,,s.n.,19570414.0,中国 江苏省,,山坡,有花无果
e969634f,https://www.cvh.ac.cn/controller/spms/image.php?institutionCode=PE&catalogNumber=01836869,维管植物门,菊目,菊科,狗舌草属,Tephroseris rufa (Hand.-Mazz.) B.Nordenstam,橙舌狗舌草,陈艺林,20090223.0,姜恕等,9332,19610712.0,中国 四川省,4000.0,草地,有花无果
